=== Monitoring started at Mon May 26 02:06:11 EDT 2025 ===
--- 2025-05-26 02:06:11 ---
  66912 108 ptlrpcd_01_61   I
  66913  79 ptlrpcd_01_62   R
  66914 112 ptlrpcd_01_63   I
  67440  37 monitor_ptlrpcd S
  67441  37 monitor_ptlrpcd S

--- 2025-05-26 02:06:51 ---
  66786  96 ptlrpcd_rcv     I
  66787  63 ptlrpcd_00_00   I
  66788   3 ptlrpcd_00_01   I
  66789  63 ptlrpcd_00_02   I
  66790  56 ptlrpcd_00_03   I
  66791  40 ptlrpcd_00_04   I
  66792  56 ptlrpcd_00_05   I
  66793  62 ptlrpcd_00_06   I
  66794  20 ptlrpcd_00_07   I
  66795  11 ptlrpcd_00_08   I
  66796  40 ptlrpcd_00_09   I
  66797   4 ptlrpcd_00_10   I
  66798  37 ptlrpcd_00_11   I
  66799  34 ptlrpcd_00_12   I
  66800  20 ptlrpcd_00_13   I
  66801  17 ptlrpcd_00_14   I
  66802  20 ptlrpcd_00_15   I
  66803  20 ptlrpcd_00_16   I
  66804  17 ptlrpcd_00_17   I
  66805  25 ptlrpcd_00_18   I
  66806  15 ptlrpcd_00_19   I
  66807  11 ptlrpcd_00_20   I
  66808  17 ptlrpcd_00_21   I
  66809  17 ptlrpcd_00_22   I
  66810  20 ptlrpcd_00_23   I
  66811   4 ptlrpcd_00_24   I
  66812  46 ptlrpcd_00_25   I
  66813  58 ptlrpcd_00_26   I
  66814  40 ptlrpcd_00_27   I
  66815   6 ptlrpcd_00_28   I
  66816  58 ptlrpcd_00_29   I
  66817   4 ptlrpcd_00_30   I
  66818  15 ptlrpcd_00_31   I
  66819  26 ptlrpcd_00_32   I
  66820  46 ptlrpcd_00_33   I
  66821  45 ptlrpcd_00_34   I
  66822  25 ptlrpcd_00_35   I
  66823  27 ptlrpcd_00_36   I
  66824  45 ptlrpcd_00_37   I
  66825  63 ptlrpcd_00_38   I
  66826  40 ptlrpcd_00_39   I
  66827  12 ptlrpcd_00_40   I
  66828  37 ptlrpcd_00_41   I
  66829  26 ptlrpcd_00_42   I
  66830  20 ptlrpcd_00_43   I
  66831  26 ptlrpcd_00_44   I
  66832  37 ptlrpcd_00_45   I
  66833  42 ptlrpcd_00_46   I
  66834  45 ptlrpcd_00_47   I
  66835  46 ptlrpcd_00_48   I
  66836  36 ptlrpcd_00_49   I
  66837  37 ptlrpcd_00_50   I
  66838  12 ptlrpcd_00_51   I
  66839  37 ptlrpcd_00_52   I
  66840   3 ptlrpcd_00_53   I
  66841  45 ptlrpcd_00_54   I
  66842  58 ptlrpcd_00_55   I
  66843  12 ptlrpcd_00_56   I
  66844  34 ptlrpcd_00_57   I
  66845  15 ptlrpcd_00_58   I
  66846  16 ptlrpcd_00_59   I
  66847  15 ptlrpcd_00_60   I
  66848  58 ptlrpcd_00_61   I
  66849  17 ptlrpcd_00_62   I
  66850   6 ptlrpcd_00_63   I
  66851  93 ptlrpcd_01_00   R
  66852  82 ptlrpcd_01_01   I
  66853 108 ptlrpcd_01_02   R
  66854  83 ptlrpcd_01_03   R
  66855  85 ptlrpcd_01_04   R
  66856 100 ptlrpcd_01_05   R
  66857 101 ptlrpcd_01_06   I
  66858  66 ptlrpcd_01_07   R
  66859  73 ptlrpcd_01_08   R
  66860  94 ptlrpcd_01_09   I
  66861  87 ptlrpcd_01_10   R
  66862 122 ptlrpcd_01_11   R
  66863  93 ptlrpcd_01_12   I
  66864 105 ptlrpcd_01_13   I
  66865 126 ptlrpcd_01_14   I
  66866 112 ptlrpcd_01_15   I
  66867 124 ptlrpcd_01_16   I
  66868  70 ptlrpcd_01_17   I
  66869 112 ptlrpcd_01_18   I
  66870 102 ptlrpcd_01_19   I
  66871 114 ptlrpcd_01_20   I
  66872  91 ptlrpcd_01_21   I
  66873 100 ptlrpcd_01_22   I
  66874 116 ptlrpcd_01_23   R
  66875 106 ptlrpcd_01_24   I
  66876 118 ptlrpcd_01_25   I
  66877  84 ptlrpcd_01_26   I
  66878  67 ptlrpcd_01_27   I
  66879 125 ptlrpcd_01_28   I
  66880  66 ptlrpcd_01_29   I
  66881  70 ptlrpcd_01_30   R
  66882 120 ptlrpcd_01_31   I
  66883  75 ptlrpcd_01_32   I
  66884  81 ptlrpcd_01_33   I
  66885  69 ptlrpcd_01_34   I
  66886 115 ptlrpcd_01_35   R
  66887 117 ptlrpcd_01_36   R
  66888  90 ptlrpcd_01_37   R
  66889 111 ptlrpcd_01_38   R
  66890 125 ptlrpcd_01_39   R
  66891 123 ptlrpcd_01_40   I
  66892 100 ptlrpcd_01_41   R
  66893  97 ptlrpcd_01_42   I
  66894 123 ptlrpcd_01_43   I
  66895  75 ptlrpcd_01_44   I
  66896  78 ptlrpcd_01_45   R
  66897  90 ptlrpcd_01_46   I
  66898 118 ptlrpcd_01_47   I
  66899  95 ptlrpcd_01_48   I
  66900 110 ptlrpcd_01_49   I
  66901  86 ptlrpcd_01_50   R
  66902  66 ptlrpcd_01_51   I
  66903  79 ptlrpcd_01_52   R
  66904  83 ptlrpcd_01_53   I
  66905  72 ptlrpcd_01_54   I
  66906  74 ptlrpcd_01_55   R
  66907  72 ptlrpcd_01_56   R
  66908 109 ptlrpcd_01_57   I
  66909  98 ptlrpcd_01_58   I
  66910  77 ptlrpcd_01_59   R
  66911 109 ptlrpcd_01_60   I
  66912 112 ptlrpcd_01_61   R
  66913  98 ptlrpcd_01_62   R
  66914 104 ptlrpcd_01_63   R
  67440  37 monitor_ptlrpcd S
  67441  58 monitor_ptlrpcd S

--- 2025-05-26 02:06:52 ---
  66786  96 ptlrpcd_rcv     I
  66787  63 ptlrpcd_00_00   I
  66788  23 ptlrpcd_00_01   I
  66789  25 ptlrpcd_00_02   I
  66790  60 ptlrpcd_00_03   I
  66791  62 ptlrpcd_00_04   I
  66792  58 ptlrpcd_00_05   I
  66793  20 ptlrpcd_00_06   I
  66794  63 ptlrpcd_00_07   I
  66795  11 ptlrpcd_00_08   I
  66796  16 ptlrpcd_00_09   I
  66797   6 ptlrpcd_00_10   I
  66798  12 ptlrpcd_00_11   I
  66799  54 ptlrpcd_00_12   I
  66800  30 ptlrpcd_00_13   I
  66801  20 ptlrpcd_00_14   I
  66802  42 ptlrpcd_00_15   I
  66803  15 ptlrpcd_00_16   I
  66804  45 ptlrpcd_00_17   I
  66805  30 ptlrpcd_00_18   I
  66806  25 ptlrpcd_00_19   I
  66807  31 ptlrpcd_00_20   I
  66808  16 ptlrpcd_00_21   I
  66809  30 ptlrpcd_00_22   I
  66810  25 ptlrpcd_00_23   I
  66811  20 ptlrpcd_00_24   I
  66812  45 ptlrpcd_00_25   I
  66813   6 ptlrpcd_00_26   I
  66814  46 ptlrpcd_00_27   I
  66815  42 ptlrpcd_00_28   I
  66816  54 ptlrpcd_00_29   I
  66817   5 ptlrpcd_00_30   I
  66818  14 ptlrpcd_00_31   I
  66819  25 ptlrpcd_00_32   I
  66820  15 ptlrpcd_00_33   I
  66821  58 ptlrpcd_00_34   I
  66822  25 ptlrpcd_00_35   I
  66823  27 ptlrpcd_00_36   I
  66824  60 ptlrpcd_00_37   I
  66825  44 ptlrpcd_00_38   I
  66826   1 ptlrpcd_00_39   I
  66827  32 ptlrpcd_00_40   I
  66828  34 ptlrpcd_00_41   I
  66829  46 ptlrpcd_00_42   I
  66830  20 ptlrpcd_00_43   R
  66831  62 ptlrpcd_00_44   I
  66832  12 ptlrpcd_00_45   I
  66833  42 ptlrpcd_00_46   I
  66834  45 ptlrpcd_00_47   I
  66835  35 ptlrpcd_00_48   I
  66836  45 ptlrpcd_00_49   I
  66837  34 ptlrpcd_00_50   I
  66838  11 ptlrpcd_00_51   I
  66839  14 ptlrpcd_00_52   I
  66840   6 ptlrpcd_00_53   I
  66841  45 ptlrpcd_00_54   R
  66842  30 ptlrpcd_00_55   I
  66843  54 ptlrpcd_00_56   I
  66844  60 ptlrpcd_00_57   I
  66845  46 ptlrpcd_00_58   I
  66846  17 ptlrpcd_00_59   I
  66847  20 ptlrpcd_00_60   I
  66848  44 ptlrpcd_00_61   I
  66849  18 ptlrpcd_00_62   I
  66850  46 ptlrpcd_00_63   I
  66851  87 ptlrpcd_01_00   I
  66852 106 ptlrpcd_01_01   I
  66853  81 ptlrpcd_01_02   I
  66854  68 ptlrpcd_01_03   I
  66855 114 ptlrpcd_01_04   I
  66856  81 ptlrpcd_01_05   I
  66857  71 ptlrpcd_01_06   I
  66858 124 ptlrpcd_01_07   I
  66859 116 ptlrpcd_01_08   I
  66860  71 ptlrpcd_01_09   I
  66861 103 ptlrpcd_01_10   I
  66862  68 ptlrpcd_01_11   I
  66863 105 ptlrpcd_01_12   I
  66864  87 ptlrpcd_01_13   I
  66865  74 ptlrpcd_01_14   I
  66866  87 ptlrpcd_01_15   I
  66867  87 ptlrpcd_01_16   I
  66868 101 ptlrpcd_01_17   I
  66869 110 ptlrpcd_01_18   I
  66870  87 ptlrpcd_01_19   I
  66871  67 ptlrpcd_01_20   I
  66872  91 ptlrpcd_01_21   I
  66873 116 ptlrpcd_01_22   R
  66874 112 ptlrpcd_01_23   I
  66875  87 ptlrpcd_01_24   I
  66876  87 ptlrpcd_01_25   I
  66877  74 ptlrpcd_01_26   I
  66878  92 ptlrpcd_01_27   I
  66879  65 ptlrpcd_01_28   I
  66880  98 ptlrpcd_01_29   I
  66881 120 ptlrpcd_01_30   I
  66882  98 ptlrpcd_01_31   I
  66883 121 ptlrpcd_01_32   I
  66884  69 ptlrpcd_01_33   I
  66885 105 ptlrpcd_01_34   I
  66886  85 ptlrpcd_01_35   I
  66887 117 ptlrpcd_01_36   I
  66888  74 ptlrpcd_01_37   I
  66889  70 ptlrpcd_01_38   I
  66890  69 ptlrpcd_01_39   I
  66891  81 ptlrpcd_01_40   I
  66892 100 ptlrpcd_01_41   I
  66893  92 ptlrpcd_01_42   R
  66894 125 ptlrpcd_01_43   I
  66895 123 ptlrpcd_01_44   I
  66896 125 ptlrpcd_01_45   I
  66897 105 ptlrpcd_01_46   R
  66898  74 ptlrpcd_01_47   I
  66899  95 ptlrpcd_01_48   I
  66900 106 ptlrpcd_01_49   I
  66901 101 ptlrpcd_01_50   R
  66902  93 ptlrpcd_01_51   I
  66903  87 ptlrpcd_01_52   I
  66904  67 ptlrpcd_01_53   R
  66905  94 ptlrpcd_01_54   I
  66906 120 ptlrpcd_01_55   R
  66907 112 ptlrpcd_01_56   I
  66908  94 ptlrpcd_01_57   I
  66909  81 ptlrpcd_01_58   I
  66910 112 ptlrpcd_01_59   R
  66911 118 ptlrpcd_01_60   I
  66912 101 ptlrpcd_01_61   R
  66913  90 ptlrpcd_01_62   R
  66914  94 ptlrpcd_01_63   R
  67440  37 monitor_ptlrpcd S
  67441  40 monitor_ptlrpcd S

--- 2025-05-26 02:06:53 ---
  66786  96 ptlrpcd_rcv     I
  66787  27 ptlrpcd_00_00   I
  66788  30 ptlrpcd_00_01   I
  66789  18 ptlrpcd_00_02   I
  66790   8 ptlrpcd_00_03   I
  66791  25 ptlrpcd_00_04   I
  66792  25 ptlrpcd_00_05   I
  66793  34 ptlrpcd_00_06   I
  66794  35 ptlrpcd_00_07   I
  66795  11 ptlrpcd_00_08   R
  66796  34 ptlrpcd_00_09   I
  66797  55 ptlrpcd_00_10   I
  66798  14 ptlrpcd_00_11   I
  66799  21 ptlrpcd_00_12   I
  66800   8 ptlrpcd_00_13   I
  66801   2 ptlrpcd_00_14   I
  66802  42 ptlrpcd_00_15   I
  66803  36 ptlrpcd_00_16   I
  66804  46 ptlrpcd_00_17   I
  66805  17 ptlrpcd_00_18   I
  66806  30 ptlrpcd_00_19   I
  66807   2 ptlrpcd_00_20   I
  66808  20 ptlrpcd_00_21   I
  66809  27 ptlrpcd_00_22   I
  66810   5 ptlrpcd_00_23   R
  66811  23 ptlrpcd_00_24   I
  66812  11 ptlrpcd_00_25   I
  66813   0 ptlrpcd_00_26   I
  66814  47 ptlrpcd_00_27   I
  66815  44 ptlrpcd_00_28   I
  66816  58 ptlrpcd_00_29   I
  66817  42 ptlrpcd_00_30   I
  66818  62 ptlrpcd_00_31   I
  66819  31 ptlrpcd_00_32   I
  66820  47 ptlrpcd_00_33   I
  66821  62 ptlrpcd_00_34   I
  66822  42 ptlrpcd_00_35   I
  66823  12 ptlrpcd_00_36   I
  66824  63 ptlrpcd_00_37   I
  66825  55 ptlrpcd_00_38   I
  66826   5 ptlrpcd_00_39   I
  66827   2 ptlrpcd_00_40   I
  66828  58 ptlrpcd_00_41   I
  66829  17 ptlrpcd_00_42   I
  66830  21 ptlrpcd_00_43   I
  66831  61 ptlrpcd_00_44   I
  66832  11 ptlrpcd_00_45   I
  66833  58 ptlrpcd_00_46   I
  66834  46 ptlrpcd_00_47   I
  66835  12 ptlrpcd_00_48   I
  66836  18 ptlrpcd_00_49   I
  66837  60 ptlrpcd_00_50   I
  66838  14 ptlrpcd_00_51   I
  66839  12 ptlrpcd_00_52   I
  66840   4 ptlrpcd_00_53   I
  66841  42 ptlrpcd_00_54   I
  66842   5 ptlrpcd_00_55   I
  66843  42 ptlrpcd_00_56   I
  66844  45 ptlrpcd_00_57   I
  66845  42 ptlrpcd_00_58   I
  66846  46 ptlrpcd_00_59   I
  66847  47 ptlrpcd_00_60   I
  66848   0 ptlrpcd_00_61   I
  66849   6 ptlrpcd_00_62   I
  66850  25 ptlrpcd_00_63   I
  66851 102 ptlrpcd_01_00   R
  66852 102 ptlrpcd_01_01   R
  66853  95 ptlrpcd_01_02   R
  66854  89 ptlrpcd_01_03   I
  66855 116 ptlrpcd_01_04   I
  66856 118 ptlrpcd_01_05   I
  66857 120 ptlrpcd_01_06   R
  66858  71 ptlrpcd_01_07   I
  66859 118 ptlrpcd_01_08   I
  66860 101 ptlrpcd_01_09   R
  66861 127 ptlrpcd_01_10   R
  66862  79 ptlrpcd_01_11   R
  66863  76 ptlrpcd_01_12   R
  66864  92 ptlrpcd_01_13   R
  66865  86 ptlrpcd_01_14   I
  66866 115 ptlrpcd_01_15   I
  66867  95 ptlrpcd_01_16   I
  66868  96 ptlrpcd_01_17   R
  66869 123 ptlrpcd_01_18   R
  66870 111 ptlrpcd_01_19   R
  66871  72 ptlrpcd_01_20   R
  66872  66 ptlrpcd_01_21   I
  66873  97 ptlrpcd_01_22   R
  66874 127 ptlrpcd_01_23   R
  66875  71 ptlrpcd_01_24   I
  66876 109 ptlrpcd_01_25   I
  66877  89 ptlrpcd_01_26   I
  66878 109 ptlrpcd_01_27   I
  66879  89 ptlrpcd_01_28   I
  66880 116 ptlrpcd_01_29   I
  66881  87 ptlrpcd_01_30   R
  66882  70 ptlrpcd_01_31   I
  66883  73 ptlrpcd_01_32   I
  66884  81 ptlrpcd_01_33   I
  66885  84 ptlrpcd_01_34   I
  66886  74 ptlrpcd_01_35   R
  66887  89 ptlrpcd_01_36   I
  66888  84 ptlrpcd_01_37   I
  66889  70 ptlrpcd_01_38   I
  66890  78 ptlrpcd_01_39   I
  66891  70 ptlrpcd_01_40   I
  66892  66 ptlrpcd_01_41   I
  66893  71 ptlrpcd_01_42   I
  66894  81 ptlrpcd_01_43   I
  66895  86 ptlrpcd_01_44   I
  66896  96 ptlrpcd_01_45   I
  66897  81 ptlrpcd_01_46   I
  66898  86 ptlrpcd_01_47   I
  66899 116 ptlrpcd_01_48   I
  66900  73 ptlrpcd_01_49   I
  66901  97 ptlrpcd_01_50   R
  66902  91 ptlrpcd_01_51   R
  66903 126 ptlrpcd_01_52   I
  66904 109 ptlrpcd_01_53   I
  66905 100 ptlrpcd_01_54   I
  66906  92 ptlrpcd_01_55   I
  66907 111 ptlrpcd_01_56   I
  66908 118 ptlrpcd_01_57   I
  66909 127 ptlrpcd_01_58   R
  66910  84 ptlrpcd_01_59   I
  66911  78 ptlrpcd_01_60   I
  66912  78 ptlrpcd_01_61   I
  66913 122 ptlrpcd_01_62   R
  66914 122 ptlrpcd_01_63   R
  67440  37 monitor_ptlrpcd S
  67441  59 monitor_ptlrpcd S

--- 2025-05-26 02:06:54 ---
  66786  96 ptlrpcd_rcv     I
  66787  27 ptlrpcd_00_00   I
  66788   4 ptlrpcd_00_01   I
  66789  21 ptlrpcd_00_02   R
  66790   6 ptlrpcd_00_03   I
  66791  24 ptlrpcd_00_04   I
  66792  42 ptlrpcd_00_05   I
  66793  32 ptlrpcd_00_06   I
  66794  35 ptlrpcd_00_07   I
  66795   8 ptlrpcd_00_08   I
  66796  36 ptlrpcd_00_09   I
  66797  55 ptlrpcd_00_10   I
  66798  12 ptlrpcd_00_11   I
  66799  21 ptlrpcd_00_12   I
  66800  11 ptlrpcd_00_13   I
  66801  31 ptlrpcd_00_14   I
  66802  45 ptlrpcd_00_15   I
  66803  34 ptlrpcd_00_16   I
  66804  47 ptlrpcd_00_17   I
  66805  19 ptlrpcd_00_18   I
  66806  30 ptlrpcd_00_19   I
  66807   2 ptlrpcd_00_20   I
  66808  20 ptlrpcd_00_21   I
  66809  50 ptlrpcd_00_22   I
  66810   5 ptlrpcd_00_23   I
  66811  23 ptlrpcd_00_24   I
  66812  50 ptlrpcd_00_25   I
  66813  57 ptlrpcd_00_26   I
  66814   5 ptlrpcd_00_27   I
  66815  44 ptlrpcd_00_28   I
  66816  59 ptlrpcd_00_29   I
  66817  42 ptlrpcd_00_30   I
  66818  32 ptlrpcd_00_31   I
  66819  26 ptlrpcd_00_32   I
  66820  46 ptlrpcd_00_33   I
  66821  62 ptlrpcd_00_34   I
  66822  33 ptlrpcd_00_35   I
  66823  56 ptlrpcd_00_36   I
  66824  58 ptlrpcd_00_37   I
  66825  50 ptlrpcd_00_38   I
  66826   5 ptlrpcd_00_39   I
  66827   4 ptlrpcd_00_40   I
  66828   7 ptlrpcd_00_41   I
  66829  18 ptlrpcd_00_42   I
  66830  61 ptlrpcd_00_43   I
  66831  41 ptlrpcd_00_44   I
  66832   9 ptlrpcd_00_45   I
  66833  62 ptlrpcd_00_46   I
  66834   5 ptlrpcd_00_47   I
  66835  61 ptlrpcd_00_48   I
  66836  17 ptlrpcd_00_49   I
  66837  60 ptlrpcd_00_50   I
  66838  63 ptlrpcd_00_51   I
  66839  14 ptlrpcd_00_52   I
  66840   6 ptlrpcd_00_53   I
  66841  45 ptlrpcd_00_54   I
  66842   4 ptlrpcd_00_55   I
  66843  13 ptlrpcd_00_56   I
  66844  42 ptlrpcd_00_57   I
  66845  44 ptlrpcd_00_58   I
  66846  47 ptlrpcd_00_59   I
  66847   5 ptlrpcd_00_60   I
  66848   0 ptlrpcd_00_61   I
  66849  25 ptlrpcd_00_62   I
  66850  55 ptlrpcd_00_63   I
  66851 106 ptlrpcd_01_00   I
  66852  73 ptlrpcd_01_01   R
  66853 112 ptlrpcd_01_02   I
  66854 110 ptlrpcd_01_03   R
  66855 108 ptlrpcd_01_04   R
  66856 118 ptlrpcd_01_05   R
  66857 103 ptlrpcd_01_06   R
  66858  70 ptlrpcd_01_07   R
  66859 115 ptlrpcd_01_08   I
  66860 112 ptlrpcd_01_09   R
  66861  67 ptlrpcd_01_10   R
  66862 120 ptlrpcd_01_11   R
  66863  71 ptlrpcd_01_12   R
  66864 121 ptlrpcd_01_13   R
  66865 115 ptlrpcd_01_14   R
  66866 113 ptlrpcd_01_15   R
  66867  71 ptlrpcd_01_16   I
  66868  65 ptlrpcd_01_17   R
  66869 106 ptlrpcd_01_18   I
  66870  93 ptlrpcd_01_19   I
  66871  65 ptlrpcd_01_20   I
  66872 102 ptlrpcd_01_21   I
  66873  76 ptlrpcd_01_22   R
  66874  66 ptlrpcd_01_23   I
  66875 105 ptlrpcd_01_24   I
  66876 102 ptlrpcd_01_25   I
  66877  73 ptlrpcd_01_26   I
  66878 111 ptlrpcd_01_27   I
  66879  90 ptlrpcd_01_28   I
  66880  86 ptlrpcd_01_29   I
  66881 102 ptlrpcd_01_30   I
  66882  65 ptlrpcd_01_31   I
  66883 118 ptlrpcd_01_32   I
  66884 106 ptlrpcd_01_33   I
  66885 106 ptlrpcd_01_34   I
  66886  79 ptlrpcd_01_35   I
  66887 100 ptlrpcd_01_36   I
  66888  70 ptlrpcd_01_37   I
  66889 124 ptlrpcd_01_38   I
  66890  87 ptlrpcd_01_39   R
  66891 115 ptlrpcd_01_40   I
  66892 116 ptlrpcd_01_41   I
  66893  84 ptlrpcd_01_42   I
  66894  81 ptlrpcd_01_43   I
  66895 103 ptlrpcd_01_44   R
  66896  98 ptlrpcd_01_45   R
  66897  84 ptlrpcd_01_46   R
  66898  81 ptlrpcd_01_47   I
  66899 120 ptlrpcd_01_48   I
  66900 113 ptlrpcd_01_49   I
  66901 112 ptlrpcd_01_50   I
  66902 119 ptlrpcd_01_51   R
  66903 114 ptlrpcd_01_52   R
  66904 112 ptlrpcd_01_53   I
  66905  88 ptlrpcd_01_54   I
  66906  97 ptlrpcd_01_55   I
  66907 100 ptlrpcd_01_56   I
  66908  78 ptlrpcd_01_57   R
  66909 108 ptlrpcd_01_58   I
  66910 102 ptlrpcd_01_59   I
  66911 127 ptlrpcd_01_60   I
  66912  68 ptlrpcd_01_61   I
  66913 116 ptlrpcd_01_62   I
  66914 122 ptlrpcd_01_63   R
  67440  37 monitor_ptlrpcd S
  67441  22 monitor_ptlrpcd S

--- 2025-05-26 02:06:56 ---
  66786  96 ptlrpcd_rcv     I
  66787  27 ptlrpcd_00_00   I
  66788   6 ptlrpcd_00_01   I
  66789  21 ptlrpcd_00_02   I
  66790   7 ptlrpcd_00_03   I
  66791  24 ptlrpcd_00_04   I
  66792  42 ptlrpcd_00_05   I
  66793  32 ptlrpcd_00_06   I
  66794  36 ptlrpcd_00_07   I
  66795   8 ptlrpcd_00_08   I
  66796  37 ptlrpcd_00_09   I
  66797  48 ptlrpcd_00_10   I
  66798  12 ptlrpcd_00_11   I
  66799  22 ptlrpcd_00_12   I
  66800  11 ptlrpcd_00_13   I
  66801  31 ptlrpcd_00_14   I
  66802  45 ptlrpcd_00_15   I
  66803  34 ptlrpcd_00_16   I
  66804  47 ptlrpcd_00_17   I
  66805  19 ptlrpcd_00_18   I
  66806  30 ptlrpcd_00_19   I
  66807   2 ptlrpcd_00_20   I
  66808  17 ptlrpcd_00_21   I
  66809  50 ptlrpcd_00_22   I
  66810   6 ptlrpcd_00_23   I
  66811  23 ptlrpcd_00_24   I
  66812  44 ptlrpcd_00_25   I
  66813  57 ptlrpcd_00_26   I
  66814   5 ptlrpcd_00_27   R
  66815  45 ptlrpcd_00_28   I
  66816  59 ptlrpcd_00_29   I
  66817  42 ptlrpcd_00_30   I
  66818  32 ptlrpcd_00_31   I
  66819  26 ptlrpcd_00_32   I
  66820  46 ptlrpcd_00_33   I
  66821  62 ptlrpcd_00_34   I
  66822  33 ptlrpcd_00_35   I
  66823  56 ptlrpcd_00_36   I
  66824  58 ptlrpcd_00_37   I
  66825  50 ptlrpcd_00_38   I
  66826   6 ptlrpcd_00_39   I
  66827   4 ptlrpcd_00_40   I
  66828   7 ptlrpcd_00_41   I
  66829  18 ptlrpcd_00_42   I
  66830  61 ptlrpcd_00_43   I
  66831  41 ptlrpcd_00_44   I
  66832   9 ptlrpcd_00_45   I
  66833  62 ptlrpcd_00_46   I
  66834   5 ptlrpcd_00_47   I
  66835  61 ptlrpcd_00_48   I
  66836  17 ptlrpcd_00_49   I
  66837  60 ptlrpcd_00_50   I
  66838  63 ptlrpcd_00_51   I
  66839  14 ptlrpcd_00_52   I
  66840   1 ptlrpcd_00_53   I
  66841  45 ptlrpcd_00_54   I
  66842   4 ptlrpcd_00_55   I
  66843  13 ptlrpcd_00_56   I
  66844  43 ptlrpcd_00_57   I
  66845  44 ptlrpcd_00_58   I
  66846  47 ptlrpcd_00_59   I
  66847   6 ptlrpcd_00_60   I
  66848   0 ptlrpcd_00_61   I
  66849  25 ptlrpcd_00_62   I
  66850  55 ptlrpcd_00_63   I
  66851  73 ptlrpcd_01_00   I
  66852 117 ptlrpcd_01_01   I
  66853 116 ptlrpcd_01_02   I
  66854 105 ptlrpcd_01_03   I
  66855 109 ptlrpcd_01_04   I
  66856 118 ptlrpcd_01_05   I
  66857  97 ptlrpcd_01_06   I
  66858  70 ptlrpcd_01_07   I
  66859 115 ptlrpcd_01_08   I
  66860 118 ptlrpcd_01_09   I
  66861  67 ptlrpcd_01_10   I
  66862 120 ptlrpcd_01_11   I
  66863  71 ptlrpcd_01_12   I
  66864 112 ptlrpcd_01_13   I
  66865 108 ptlrpcd_01_14   I
  66866 114 ptlrpcd_01_15   I
  66867  66 ptlrpcd_01_16   I
  66868  65 ptlrpcd_01_17   I
  66869 110 ptlrpcd_01_18   I
  66870  90 ptlrpcd_01_19   I
  66871  68 ptlrpcd_01_20   I
  66872 116 ptlrpcd_01_21   I
  66873  76 ptlrpcd_01_22   I
  66874  70 ptlrpcd_01_23   I
  66875 117 ptlrpcd_01_24   I
  66876 100 ptlrpcd_01_25   I
  66877  73 ptlrpcd_01_26   I
  66878 111 ptlrpcd_01_27   I
  66879  91 ptlrpcd_01_28   I
  66880  86 ptlrpcd_01_29   I
  66881 102 ptlrpcd_01_30   I
  66882  69 ptlrpcd_01_31   I
  66883 119 ptlrpcd_01_32   I
  66884 111 ptlrpcd_01_33   I
  66885 105 ptlrpcd_01_34   I
  66886  79 ptlrpcd_01_35   I
  66887 102 ptlrpcd_01_36   I
  66888  70 ptlrpcd_01_37   I
  66889 124 ptlrpcd_01_38   I
  66890  87 ptlrpcd_01_39   I
  66891 114 ptlrpcd_01_40   I
  66892 117 ptlrpcd_01_41   I
  66893  81 ptlrpcd_01_42   I
  66894  86 ptlrpcd_01_43   I
  66895 103 ptlrpcd_01_44   R
  66896  88 ptlrpcd_01_45   I
  66897  65 ptlrpcd_01_46   I
  66898 121 ptlrpcd_01_47   I
  66899 104 ptlrpcd_01_48   I
  66900 113 ptlrpcd_01_49   I
  66901 109 ptlrpcd_01_50   I
  66902 119 ptlrpcd_01_51   I
  66903 114 ptlrpcd_01_52   I
  66904 116 ptlrpcd_01_53   I
  66905  90 ptlrpcd_01_54   I
  66906 100 ptlrpcd_01_55   I
  66907  97 ptlrpcd_01_56   I
  66908  78 ptlrpcd_01_57   I
  66909 111 ptlrpcd_01_58   I
  66910  96 ptlrpcd_01_59   I
  66911 127 ptlrpcd_01_60   I
  66912  68 ptlrpcd_01_61   I
  66913 113 ptlrpcd_01_62   I
  66914 122 ptlrpcd_01_63   I
  67440  37 monitor_ptlrpcd S
  67441  22 monitor_ptlrpcd S

=== Monitoring ended at Mon May 26 02:06:56 EDT 2025 ===
